"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","SYMBOL","ENTREZID"
"917","C7orf50",6.73545575195628e-81,0.576804967895328,0.171,0.063,1.02958176624404e-76,"C7orf50","84310"
"918","C8orf33",7.40642626313133e-56,0.813436408334073,0.173,0.078,1.13214631858225e-51,"C8orf33","65265"
"919","C8orf76",4.19974191222746e-39,0.49435318593443,0.102,0.042,6.4197254870309e-35,"C8orf76","84933"
"920","C8orf82",1.31408227782656e-07,-0.131129013540644,0.131,0.098,0.00200870616988569,"C8orf82","414919"
"921","C9orf152",2.77853848767909e-21,-0.572581021024242,0.123,0.07,4.24727393226626e-17,"C9orf152","401546"
"922","C9orf40",4.39783215325455e-13,0.563074448067969,0.053,0.028,6.7225262294649e-09,"C9orf40","55071"
"923","C9orf72",1.56633736927508e-12,0.85221419179925,0.02,0.006,2.39430330267389e-08,"C9orf72","203228"
"924","C9orf78",5.52457849506459e-13,-0.271304016624514,0.181,0.128,8.44487068755574e-09,"C9orf78","51759"
"925","CA1",3.51929610926869e-172,-0.972914842818811,0.323,0.57,5.37959603262813e-168,"CA1","759"
"926","CA2",0,-1.70638039615216,0.586,0.792,0,"CA2","760"
"927","CA4",7.52063129373876e-78,-0.926937806303199,0.444,0.57,1.14960369956091e-73,"CA4","762"
"928","CA8",1.03185523846001e-30,1.79554438950923,0.026,0.003,1.57729391750996e-26,"CA8","767"
"929","CA9",2.00636288662464e-13,6.76954009576269,0.007,0,3.06692630849443e-09,"CA9","768"
"930","CAAP1",6.7276664951739e-10,-0.422855958134386,0.071,0.044,1.02839110045228e-05,"CAAP1","79886"
"931","CAB39",1.96216507445753e-39,0.74311158473114,0.189,0.105,2.99936553281578e-35,"CAB39","51719"
"932","CABIN1",2.33743452468971e-07,0.362209049455541,0.058,0.038,0.00357300241444069,"CABIN1","23523"
"933","CACNA1D",1.34733339751057e-07,0.0819716999253401,0.015,0.006,0.00205953383143466,"CACNA1D","776"
"934","CACNB3",1.4463135979876e-07,0.00473792968008224,0.038,0.022,0.00221083496588384,"CACNB3","784"
"935","CACTIN",6.05525679756881e-10,0.456513276940736,0.022,0.009,9.25606554076368e-06,"CACTIN","58509"
"936","CACUL1",1.70558132887521e-44,0.508222195008792,0.108,0.042,2.60715161931864e-40,"CACUL1","143384"
"937","CACYBP",5.40223775612279e-45,0.219876573695135,0.233,0.132,8.2578606340093e-41,"CACYBP","27101"
"938","CAD",2.07986621989838e-23,1.62727828832179,0.032,0.008,3.17928350373667e-19,"CAD","790"
"939","CADM1",2.52038087502733e-19,2.45088817500463,0.015,0.002,3.85265420556678e-15,"CADM1","23705"
"940","CADPS2",5.70816384391529e-26,1.4151645161871,0.03,0.006,8.72549925180891e-22,"CADPS2","93664"
"941","CALCOCO2",1.26834965689322e-19,-0.0991218887064201,0.21,0.142,1.93879928552698e-15,"CALCOCO2","10241"
"942","CALM2",1.28503352328476e-07,0.00267807837350098,0.73,0.663,0.00196430224369308,"CALM2","805"
"943","CALM3",1.52060384959588e-49,0.324628572761587,0.498,0.351,2.32439504449226e-45,"CALM3","808"
"944","CALML4",2.82974756869199e-06,-0.853376781573336,0.171,0.194,0.0432555213350258,"CALML4","91860"
"945","CALR",1.19131552327805e-190,0.936426613164939,0.569,0.327,1.82104490888283e-186,"CALR","811"
"946","CALU",6.17815038828885e-131,1.77597119526682,0.123,0.018,9.44392068353834e-127,"CALU","813"
"947","CAMK1",6.99784186263362e-22,1.11662678738206,0.023,0.004,1.06969010712218e-17,"CAMK1","8536"
"948","CAMK1D",3.51865390091746e-08,0.0861046114164039,0.074,0.05,0.000537861435294244,"CAMK1D","57118"
"949","CAMK2D",8.13540591359713e-40,0.821304063535973,0.148,0.073,1.24357814795246e-35,"CAMK2D","817"
"950","CAMK2N1",1.07972372211658e-41,0.569871853862636,0.398,0.286,1.65046568162741e-37,"CAMK2N1","55450"
"951","CAMKK2",8.88471641186992e-11,0.0163437037166769,0.06,0.035,1.35811775071844e-06,"CAMKK2","10645"
"952","CAMKMT",1.61000659871345e-11,0.213797551977537,0.034,0.016,2.46105608679338e-07,"CAMKMT","79823"
"953","CAMLG",4.52051578734759e-24,-0.140872001221172,0.155,0.092,6.91006043253952e-20,"CAMLG","819"
"954","CAMSAP1",9.35889489048377e-16,1.43175513086595,0.024,0.007,1.43060067295935e-11,"CAMSAP1","157922"
"955","CAMSAP2",2.03830572857719e-09,1.67102823716182,0.018,0.007,3.11575413670309e-05,"CAMSAP2","23271"
"956","CAMSAP3",1.01069001332506e-06,-0.00806282231500188,0.091,0.066,0.0154494075436869,"CAMSAP3","57662"
"957","CAND1",1.03437452440166e-65,0.950246844859467,0.14,0.051,1.58114489800038e-61,"CAND1","55832"
"958","CANT1",6.51909867625365e-64,0.525116987422034,0.305,0.173,9.96509423652132e-60,"CANT1","124583"
"959","CANX",1.49129929829238e-166,0.756006660088536,0.337,0.127,2.27960010736973e-162,"CANX","821"
"960","CAP1",8.3645709560051e-46,0.298434628328359,0.472,0.334,1.27860831633494e-41,"CAP1","10487"
"961","CAPG",2.02001021680177e-67,0.446321271671815,0.425,0.271,3.08778761740318e-63,"CAPG","822"
"962","CAPN1",7.43307939395569e-45,0.193012866988817,0.334,0.21,1.13622051616007e-40,"CAPN1","823"
"963","CAPN10",1.99159335250157e-09,-0.155736462802423,0.033,0.017,3.0443495986339e-05,"CAPN10","11132"
"964","CAPN12",6.94831720088976e-43,0.88756568409855,0.044,0.007,1.06211976732801e-38,"CAPN12","147968"
"965","CAPN15",7.05928452417327e-11,0.205997410139576,0.132,0.093,1.07908223236513e-06,"CAPN15","6650"
"966","CAPN2",1.16767678790182e-18,0.0679565043501011,0.387,0.294,1.78491073798672e-14,"CAPN2","824"
"967","CAPN5",7.8197555571811e-09,-0.116147989047488,0.253,0.2,0.00011953278344707,"CAPN5","726"
"968","CAPN7",6.0732940724262e-20,0.243801156318137,0.043,0.016,9.28363731911068e-16,"CAPN7","23473"
"969","CAPN8",2.69944613567143e-93,1.26157116548482,0.226,0.093,4.12637336298734e-89,"CAPN8","388743"
"970","CAPN9",4.32762532986199e-19,1.52667546557112,0.028,0.008,6.61520807922704e-15,"CAPN9","10753"
"971","CAPNS1",3.02861892358103e-62,0.451052849746841,0.353,0.21,4.62954688658597e-58,"CAPNS1","826"
"972","CAPRIN1",3.87058766576384e-72,0.759244592261668,0.156,0.057,5.91658030588661e-68,"CAPRIN1","4076"
"973","CAPRIN2",8.19369220445639e-08,0.797251676272917,0.016,0.006,0.0012524877903732,"CAPRIN2","65981"
"974","CAPZA1",8.77335222064646e-100,0.896283196621175,0.273,0.121,1.34109462044802e-95,"CAPZA1","829"
"975","CAPZA2",1.53177970668418e-57,0.0731205848236017,0.354,0.208,2.34147845963743e-53,"CAPZA2","830"
"976","CAPZB",4.82009404523947e-16,0.00893595258240598,0.481,0.378,7.36799575755306e-12,"CAPZB","832"
"977","CARD10",1.87328957076243e-08,0.317227718268156,0.089,0.061,0.000286351043786745,"CARD10","29775"
"978","CARD11",3.26719028029784e-06,1.77476025575998,0.004,0.001,0.0499422706246329,"CARD11","84433"
"979","CARD14",6.91578607081554e-07,2.20373541334816,0.005,0.001,0.0105714705878486,"CARD14","79092"
"980","CARD16",1.75617088661458e-23,-0.150266662573924,0.263,0.177,2.68448281727905e-19,"CARD16","114769"
"981","CARD6",4.31548752510534e-15,5.85951069629711,0.009,0,6.59665423087602e-11,"CARD6","84674"
"982","CARD8",1.61506803543562e-12,-0.386386164520963,0.026,0.01,2.4687929989669e-08,"CARD8","22900"
"983","CARHSP1",4.62953079445464e-48,0.628888752451997,0.356,0.236,7.07670077240336e-44,"CARHSP1","23589"
"984","CARM1",5.36857372471892e-24,0.544054056017397,0.085,0.041,8.20640179560534e-20,"CARM1","10498"
"985","CARS2",2.04976446947979e-38,0.472500195101684,0.083,0.03,3.13326996804681e-34,"CARS2","79587"
"986","CASC3",3.53010375256395e-24,0.390109215832226,0.063,0.026,5.39611659616926e-20,"CASC3","22794"
"987","CASC8",3.86010839761266e-07,-1.27602793856915,0.017,0.007,0.00590056169659072,"CASC8","727677"
"988","CASD1",3.99739010506157e-30,1.59021550956457,0.051,0.016,6.11041051459712e-26,"CASD1","64921"
"989","CASK",3.45143793830844e-54,0.336202435745313,0.131,0.051,5.27586803249828e-50,"CASK","8573"
"990","CASP1",4.0222835580907e-124,0.673518509947933,0.246,0.087,6.14846264689745e-120,"CASP1","834"
"991","CASP10",9.81199183550014e-60,1.12444773312432,0.173,0.078,1.49986107197455e-55,"CASP10","843"
"992","CASP2",4.56726103879162e-18,0.644657598247758,0.038,0.014,6.98151522389687e-14,"CASP2","835"
"993","CASP3",5.89813865657606e-12,-0.0865449570125791,0.116,0.078,9.01589475044217e-08,"CASP3","836"
"994","CASP4",5.26653917585242e-98,1.46040438394346,0.135,0.034,8.050431784208e-94,"CASP4","837"
"995","CASP5",1.05868448980661e-64,2.1129694789185,0.15,0.062,1.61830511111838e-60,"CASP5","838"
"996","CASP6",8.37222896095784e-08,-0.427057794879828,0.18,0.139,0.00127977891897202,"CASP6","839"
"997","CASP8",1.37751446515075e-48,0.938184648536224,0.136,0.059,2.10566861142944e-44,"CASP8","841"
"998","CASP8AP2",6.42650286138653e-17,0.468534192717712,0.05,0.023,9.82355227391544e-13,"CASP8AP2","9994"
"999","CAST",3.05521617107495e-59,0.283344617998459,0.461,0.302,4.67020343910517e-55,"CAST","831"
"1000","CASZ1",8.68926407761889e-26,0.64730522211198,0.118,0.064,1.32824090690482e-21,"CASZ1","54897"
"1001","CAT",2.29959071337188e-06,-1.3296320298259,0.169,0.189,0.0351515436446025,"CAT","847"
"1002","CATSPER2",2.53911916732882e-10,0.697859026768973,0.032,0.015,3.88129755917883e-06,"CATSPER2","117155"
"1003","CATSPERB",5.18456547167193e-20,4.9625441810779,0.013,0.001,7.92512677999772e-16,"CATSPERB","79820"
"1004","CAV1",4.17540590104341e-09,0.626456345106776,0.01,0.002,6.38252546033495e-05,"CAV1","857"
"1005","CAV2",1.25345722914629e-12,-0.0229073275848455,0.022,0.007,1.91603472047301e-08,"CAV2","858"
"1006","CBFA2T2",3.35890528658539e-07,-0.0855179742786825,0.062,0.041,0.00513442262107442,"CBFA2T2","9139"
"1007","CBFA2T3",1.69026656062675e-07,1.76459837372644,0.006,0.001,0.00258374146457405,"CBFA2T3","863"
"1008","CBFB",3.77567946181264e-31,0.850879395915427,0.062,0.022,5.7715036253268e-27,"CBFB","865"
"1009","CBL",1.62423383351459e-15,1.03598051609977,0.03,0.011,2.48280383791041e-11,"CBL","867"
"1010","CBLB",2.27154368785704e-14,0.834603207813938,0.054,0.027,3.47228168125828e-10,"CBLB","868"
"1011","CBLL1",4.34051440143991e-17,0.732962022504542,0.039,0.015,6.63491031404104e-13,"CBLL1","79872"
"1012","CBR3",6.89621092950209e-82,3.64671404618486,0.052,0.002,1.05415480268369e-77,"CBR3","874"
"1013","CBR3-AS1",9.37202170822888e-10,0.418661240964092,0.034,0.017,1.43260723831987e-05,"CBR3-AS1","100506428"
"1014","CBR4",5.50883181971977e-11,-0.478164096819036,0.104,0.069,8.42080031962364e-07,"CBR4","84869"
"1015","CBS",4.88715466257871e-21,-1.76622941892413,0.023,0.058,7.47050461721782e-17,"CBS","875"
"1016","CBX1",1.22129972612539e-22,0.127234184903299,0.063,0.027,1.86687876135527e-18,"CBX1","10951"
"1017","CBX2",4.72128127211771e-07,4.81739724637923,0.003,0,0.00721695055255914,"CBX2","84733"
"1018","CBX3",2.63895716707258e-120,0.636559516981065,0.276,0.111,4.03390992558714e-116,"CBX3","11335"
"1019","CBX4",1.25074387956421e-33,1.0647580111043,0.056,0.017,1.91188709430184e-29,"CBX4","8535"
"1020","CBX5",1.99977647813468e-37,0.409236840624302,0.095,0.038,3.05685832447667e-33,"CBX5","23468"
"1021","CBX6",7.22752212616541e-15,-2.18508403566602,0.007,0.026,1.10479903220564e-10,"CBX6","23466"
"1022","CBX8",2.52826343822695e-10,-0.190705038075849,0.023,0.009,3.86470349167372e-06,"CBX8","57332"
"1023","CBY1",2.49703109191191e-35,0.130396471713908,0.108,0.048,3.81696172709654e-31,"CBY1","25776"
"1024","CC2D1B",3.20845521462264e-06,0.275601398634389,0.038,0.023,0.0490444464107217,"CC2D1B","200014"
"1025","CCAR1",8.23728663558098e-65,0.462939594237402,0.148,0.056,1.25915163511491e-60,"CCAR1","55749"
"1026","CCAR2",1.16837233477791e-16,0.263946070764855,0.073,0.039,1.78597395094151e-12,"CCAR2","57805"
"1027","CCDC107",6.12086416404991e-09,-0.0882516680059413,0.273,0.218,9.3563529611667e-05,"CCDC107","203260"
"1028","CCDC112",1.32787131422472e-18,-0.268622113463814,0.086,0.046,2.02978409092391e-14,"CCDC112","153733"
"1029","CCDC117",4.45807065493917e-15,0.342246845355647,0.041,0.018,6.81460680314001e-11,"CCDC117","150275"
"1030","CCDC12",1.01989412637853e-18,-0.177336937940797,0.281,0.202,1.55901016158222e-14,"CCDC12","151903"
"1031","CCDC120",4.72839483770826e-07,0.139789284748643,0.021,0.01,0.00722782434892084,"CCDC120","90060"
"1032","CCDC124",1.20456865974145e-39,0.180082658783916,0.225,0.131,1.84130365328078e-35,"CCDC124","115098"
"1033","CCDC125",5.90910411470175e-17,0.0855118612469941,0.047,0.02,9.03265654973309e-13,"CCDC125","202243"
"1034","CCDC126",1.3005133320811e-06,0.428689394912886,0.026,0.014,0.0198796467941918,"CCDC126","90693"
"1035","CCDC127",4.75765835371948e-22,0.598988120831039,0.051,0.02,7.27255655949559e-18,"CCDC127","133957"
"1036","CCDC134",1.48948648510368e-12,1.64236191726315,0.017,0.005,2.27682904112949e-08,"CCDC134","79879"
"1037","CCDC137",1.82222631234629e-22,0.305961228066757,0.062,0.027,2.78545514105254e-18,"CCDC137","339230"
"1038","CCDC138",2.86391784074321e-08,0.967146105587203,0.009,0.002,0.000437778481136007,"CCDC138","165055"
"1039","CCDC14",6.08864812156603e-39,0.772130029655821,0.147,0.074,9.30710751862583e-35,"CCDC14","64770"
"1040","CCDC149",9.25626023276287e-21,1.30366392140295,0.023,0.005,1.41491193918013e-16,"CCDC149","91050"
"1041","CCDC157",1.30845016225272e-06,1.30414368226295,0.011,0.004,0.020000969180195,"CCDC157","550631"
"1042","CCDC167",4.19087370572195e-132,1.08688768131417,0.164,0.037,6.40616954656658e-128,"CCDC167","154467"
"1043","CCDC171",3.00588981163287e-11,1.15323607455848,0.012,0.002,4.59480316606201e-07,"CCDC171","203238"
"1044","CCDC174",9.83914117792079e-08,-0.167747478134562,0.074,0.05,0.00150401112045697,"CCDC174","51244"
"1045","CCDC18",4.06519006830425e-14,0.814246354451302,0.02,0.005,6.21404953840988e-10,"CCDC18","343099"
"1046","CCDC22",6.28396514272636e-12,-0.297878700885707,0.048,0.025,9.60566911717151e-08,"CCDC22","28952"
"1047","CCDC24",7.5013623912213e-16,0.334789223569875,0.045,0.02,1.14665825512209e-11,"CCDC24","149473"
"1048","CCDC25",1.22692056971811e-36,0.112590977566571,0.181,0.1,1.8754707828711e-32,"CCDC25","55246"
"1049","CCDC28B",7.18430017984613e-34,4.41956986782214,0.024,0.002,1.09819212549128e-29,"CCDC28B","79140"
"1050","CCDC34",1.3509072190868e-62,0.517217883633429,0.122,0.042,2.06499677509609e-58,"CCDC34","91057"
"1051","CCDC43",7.26068503254839e-24,0.119108020316745,0.061,0.025,1.10986831407535e-19,"CCDC43","124808"
"1052","CCDC47",1.58075923764597e-55,0.141172595718488,0.244,0.129,2.41634857066563e-51,"CCDC47","57003"
"1053","CCDC50",2.10137749479683e-20,0.144424068099442,0.098,0.053,3.21216563854643e-16,"CCDC50","152137"
"1054","CCDC51",1.12428652193878e-09,-0.316854442056743,0.083,0.054,1.71858437743562e-05,"CCDC51","79714"
"1055","CCDC57",9.38569900955384e-27,0.669633691421812,0.083,0.038,1.4346979506004e-22,"CCDC57","284001"
"1056","CCDC59",6.05985053490231e-35,-0.0473076080502834,0.124,0.06,9.26308752765167e-31,"CCDC59","29080"
"1057","CCDC6",6.24191469474712e-74,1.17254599896787,0.119,0.035,9.54139080239044e-70,"CCDC6","8030"
"1058","CCDC60",3.37363011806846e-17,4.67159617233822,0.011,0.001,5.15693099847944e-13,"CCDC60","160777"
"1059","CCDC61",1.9877819315459e-12,0.706981892111817,0.041,0.019,3.03852346056106e-08,"CCDC61","729440"
"1060","CCDC66",3.1506864573921e-13,0.807021828244014,0.039,0.018,4.81613931876957e-09,"CCDC66","285331"
"1061","CCDC68",1.35656633999588e-08,0.151241898086832,0.171,0.131,0.00020736473073177,"CCDC68","80323"
"1062","CCDC69",3.61207915029083e-12,0.536607837181442,0.011,0.002,5.52142418913456e-08,"CCDC69","26112"
"1063","CCDC71L",5.41595718601515e-13,0.459197823541725,0.046,0.022,8.27883215454276e-09,"CCDC71L","168455"
"1064","CCDC74A",5.37934569831697e-35,3.08542917697483,0.021,0,8.22286783444733e-31,"CCDC74A","90557"
"1065","CCDC82",6.29045209162396e-08,0.311236162378026,0.045,0.027,0.000961558506725639,"CCDC82","79780"
"1066","CCDC85B",3.61555820095494e-76,0.888065277853535,0.117,0.033,5.52674226597972e-72,"CCDC85B","11007"
"1067","CCDC85C",5.84073817612547e-09,-0.110211774111307,0.072,0.047,8.92815237602539e-05,"CCDC85C","317762"
"1068","CCDC86",1.02253163780187e-23,-0.0819730861568857,0.029,0.007,1.56304186154394e-19,"CCDC86","79080"
"1069","CCDC88B",1.65973750249706e-93,1.67432077411669,0.118,0.027,2.537074746317e-89,"CCDC88B","283234"
"1070","CCDC88C",1.15564893999089e-06,0.060923071623264,0.081,0.058,0.0176652496967007,"CCDC88C","440193"
"1071","CCDC9",1.57765166488174e-08,0.235201125265061,0.027,0.013,0.000241159833493822,"CCDC9","26093"
"1072","CCDC90B",5.85268268297772e-25,0.142426842886816,0.143,0.082,8.94641074919975e-21,"CCDC90B","60492"
"1073","CCDC91",3.39609475794059e-16,0.239996054053221,0.085,0.048,5.19127044698799e-12,"CCDC91","55297"
"1074","CCDC93",1.92890427484353e-06,0.0992928975439518,0.06,0.041,0.0294852307452582,"CCDC93","54520"
"1075","CCDC97",3.66200943367545e-08,0.25642132868689,0.058,0.037,0.000559774762031629,"CCDC97","90324"
"1076","CCHCR1",3.37718641102937e-25,0.315249971666287,0.122,0.067,5.1623671478995e-21,"CCHCR1","54535"
"1077","CCL11",1.73709377481419e-10,2.79086459174605,0.008,0.001,2.65532154418096e-06,"CCL11","6356"
"1078","CCL14",6.12499031556264e-23,-1.8488446401461,0.009,0.038,9.36266019636906e-19,"CCL14","6358"
"1079","CCL2",1.69125358492227e-10,0.410705705739947,0.019,0.007,2.58525022991219e-06,"CCL2","6347"
"1080","CCL20",3.70985028789728e-195,3.24807666324683,0.199,0.037,5.67087715007979e-191,"CCL20","6364"
"1081","CCL26",5.87678565945482e-09,2.26692405533283,0.008,0.001,8.98325455904264e-05,"CCL26","10344"
"1082","CCL28",2.00156428560656e-23,0.39612404429592,0.281,0.202,3.05959116697818e-19,"CCL28","56477"
"1083","CCM2",3.69784245994492e-11,0.320588593877936,0.104,0.069,5.65252198427181e-07,"CCM2","83605"
"1084","CCNA2",3.34635627205315e-49,1.80687083995309,0.041,0.004,5.11524019746045e-45,"CCNA2","890"
"1085","CCNB1",2.14220675739344e-61,2.05860982461034,0.068,0.013,3.27457724935162e-57,"CCNB1","891"
"1086","CCNB1IP1",2.75025605796207e-26,-0.232701048011855,0.067,0.027,4.20404141020082e-22,"CCNB1IP1","57820"
"1087","CCNB2",3.04658015554103e-46,1.28472439777984,0.059,0.014,4.65700242576001e-42,"CCNB2","9133"
"1088","CCNC",6.31505937410234e-42,0.0653048994903991,0.139,0.064,9.65319975925284e-38,"CCNC","892"
"1089","CCND1",2.83526379617825e-137,1.16827906986199,0.202,0.056,4.33398423883807e-133,"CCND1","595"
"1090","CCND2",1.03315016552148e-92,1.06926785531877,0.141,0.039,1.57927334301614e-88,"CCND2","894"
"1091","CCND3",1.61803730338152e-12,-0.176817315926757,0.104,0.067,2.47333182194898e-08,"CCND3","896"
"1092","CCNE1",1.37761018621031e-22,1.93783641303378,0.024,0.005,2.10581493064107e-18,"CCNE1","898"
"1093","CCNF",8.96586209505304e-26,3.00984485909363,0.018,0.001,1.37052167984981e-21,"CCNF","899"
"1094","CCNG1",5.03672535038472e-32,0.0135210606919486,0.185,0.106,7.69913837059808e-28,"CCNG1","900"
"1095","CCNG2",5.57152400293588e-47,1.34966896091526,0.123,0.052,8.51663159088779e-43,"CCNG2","901"
"1096","CCNH",8.71252116493228e-19,-0.123978997908687,0.079,0.041,1.33179598527155e-14,"CCNH","902"
"1097","CCNI",2.78746289240703e-157,0.835164798933284,0.427,0.204,4.26091577733339e-153,"CCNI","10983"
"1098","CCNI2",1.03615035441298e-11,0.512372194320387,0.023,0.009,1.58385943175568e-07,"CCNI2","645121"
"1099","CCNJ",2.87463554079086e-08,0.765348561668292,0.011,0.003,0.00043941678876529,"CCNJ","54619"
"1100","CCNJL",9.93990787335703e-17,-1.43401942447086,0.016,0.044,1.51941431752136e-12,"CCNJL","79616"
"1101","CCNK",3.02548262736107e-45,0.417052851613653,0.109,0.042,4.62475274418413e-41,"CCNK","8812"
"1102","CCNL1",4.38924605991958e-73,0.566107189028578,0.364,0.209,6.70940152719307e-69,"CCNL1","57018"
"1103","CCNL2",3.62452577803943e-23,0.370939336365666,0.145,0.087,5.54045010431107e-19,"CCNL2","81669"
"1104","CCNO",6.78213864643689e-50,2.73885682754518,0.039,0.004,1.03671771349434e-45,"CCNO","10309"
"1105","CCNT1",5.45310684759917e-22,1.05685730174328,0.049,0.019,8.33561912724009e-18,"CCNT1","904"
"1106","CCNT2",1.13069928754594e-12,0.284555419854982,0.06,0.033,1.72838693094272e-08,"CCNT2","905"
"1107","CCNY",2.0906523867221e-30,0.661797828700252,0.08,0.033,3.1957712383434e-26,"CCNY","219771"
"1108","CCNYL1",2.5402937919247e-34,0.68346645460921,0.135,0.069,3.8830930903361e-30,"CCNYL1","151195"
"1109","CCP110",3.11333428291783e-36,2.01990692952561,0.044,0.009,4.75904278486819e-32,"CCP110","9738"
"1110","CCPG1",1.36833823440371e-14,0.436168367752003,0.063,0.033,2.09164182510951e-10,"CCPG1","9236"
"1111","CCRL2",5.18864667671305e-08,0.0740321668813082,0.062,0.04,0.000793136531002357,"CCRL2","9034"
"1112","CCSAP",2.14313874270776e-11,1.88026722551482,0.008,0.001,3.27600188210309e-07,"CCSAP","126731"
"1113","CCSER1",5.93401479683069e-09,1.02456127178357,0.014,0.004,9.07073501843539e-05,"CCSER1","401145"
